product_id,title,description,product_type,product_tags,product_collections,shopify_cdn_url,local_path
15562,viscose checked tailored pant,designed classic straight fit allover check pant feature zip hook closure cut rescued polyesterviscose blend sustainable suiting,Trouser,"{'Colour': 'Grey', 'Print': 'Checks'}","manushi chilar's party go-to's!, office to off-duty, snug season, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1718_1600x.jpg?v=1732016217,D:\flickd\data_preprocessing\catalog_images.csv\15562.jpg
15564,halter checked vest,black halterneck vest sultry design fitted throughout vneckline feature zipper closure made rescued poly viscose blend sustainable pick,Top,"{'Colour': 'Black', 'Print': 'Checks'}","crimson night, date ready, manushi chilar's party go-to's!, midnight sapphire, office to off-duty, stripe club x elevated essentials, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/30_sep_virgio1382.jpg?v=1728901196&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15564.jpg
15567,viscose mini dress asymmetric sleeve and draped waist,fitandflare silhouette give flow asymmetrical black mini dress featuring half sleeve zip closure crafted rescued polyesterviscose blend elegant sustainability,Dress,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, deep black, manushi chilar's party go-to's!, midnight sapphire, office to off-duty, party wear, santa's chic list, stripe club x elevated essentials, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/virgiopart222021_1600x.jpg?v=1728547631,D:\flickd\data_preprocessing\catalog_images.csv\15567.jpg
15569,viscose brown pleated shorts,unique waistband sleek straight fit brown short feature fabriccovered button zip closure made rescued polyesterviscose blend ecosharp style,Shorts,"{'Colour': 'Brown', 'Print': 'Solid'}","manushi chilar's party go-to's!, mocha mousse, office to off-duty, stripe club x elevated essentials, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/virgiopart220538_1600x.jpg?v=1729247333,D:\flickd\data_preprocessing\catalog_images.csv\15569.jpg
15571,rescued satin rose printed shirt,white black regular rose printed shirt feature full cuff sleeve made rescued polyester satin blend sustainable pick,Shirt,"{'Colour': 'White', 'Print': 'Floral'}","deep black, manushi chilar's party go-to's!, office to off-duty, pink snow, street luxe, stripe club x elevated essentials, the classic edit, vintage bloom x linen, white bloom, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/virgio_part220112_1600x.jpg?v=1728901099,D:\flickd\data_preprocessing\catalog_images.csv\15571.jpg
15574,rescued georgette green ruffle blouse,green blouse feature ruffle detail regular fit vneckline also feature full cuff sleeve made rescued polyester georgette blend,Top,"{'Colour': 'Green', 'Print': 'Solid'}","green breeze, office to off-duty, stripe club x elevated essentials, threads of freedom, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-01721_1600x.jpg?v=1728549529,D:\flickd\data_preprocessing\catalog_images.csv\15574.jpg
15576,viscose black single breasted blazer,tailored classic vneckline fitted structure black blazer finished pocket made rescued polyesterviscose blend timeless wear,Jacket,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, deep black, manushi chilar's party go-to's!, midnight sapphire, office to off-duty, snug season, stripe club x elevated essentials, the boyfriend's hoodie, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/virgiopart220281_1600x.jpg?v=1728547692,D:\flickd\data_preprocessing\catalog_images.csv\15576.jpg
15579,double-breasted coat tie dress,blue blazer midi dress feature doublebreasted design designed aline fit front button closure pocket made rescued poly viscose blend sustainable pick,Dress,"{'Colour': 'Blue', 'Print': 'Solid'}","manushi chilar's party go-to's!, midnight sapphire, mystic blue, office to off-duty, party wear, snug season, stripe club x elevated essentials, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-0243_1600x.jpg?v=1732016736,D:\flickd\data_preprocessing\catalog_images.csv\15579.jpg
15581,truviscose oversize ivory shirt with pockets,ivory highlow hem shirt oversized fit feature full cuff sleeve pocket detail made viscose wear rewear durable longlasting style,Shirt,"{'Colour': 'Ivory', 'Print': 'Solid'}","manushi chilar's party go-to's!, mocha mousse, office to off-duty, street luxe, stripe club x elevated essentials, the classic edit, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/virgio_part220837_512x.jpg?v=1728901494,D:\flickd\data_preprocessing\catalog_images.csv\15581.jpg
15584,viscose black straight fit pant,designed wideleg fit shifted waistband detail trouser feature button hook zipper closure cut rescued polyesterviscose blend,Trouser,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, deep black, manushi chilar's party go-to's!, midnight sapphire, office to off-duty, snug season, stripe club x elevated essentials, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_oct_virgio-0634_1600x.jpg?v=1728903280,D:\flickd\data_preprocessing\catalog_images.csv\15584.jpg
15587,viscose one-shoulder belted fitted top,black oneshoulder top fitted throughout straight hemline made rescued polyester viscose blend,Top,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, denim x workwear, manushi chilar's party go-to's!, midnight sapphire, office to off-duty, party staple tops, party wear, santa's chic list, stripe club x elevated essentials, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-0020_1_512x.jpg?v=1728976996,D:\flickd\data_preprocessing\catalog_images.csv\15587.jpg
15589,viscose black tailored shorts,sleek simple black short come side pocket crafted rescued polyesterviscose blend conscious comfort,Shorts,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, deep black, manushi chilar's party go-to's!, midnight sapphire, office to off-duty, stripe club x elevated essentials, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/virgio_part220260_512x.jpg?v=1728900160,D:\flickd\data_preprocessing\catalog_images.csv\15589.jpg
15592,viscose cami strappy top,vneck black cami layering essential regular fit cut rescued polyesterviscose blend ease ecoawareness,Top,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, deep black, denim x workwear, manushi chilar's party go-to's!, midnight sapphire, office to off-duty, party staple tops, stripe club x elevated essentials, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/virgiopart220513_1600x.jpg?v=1728544221,D:\flickd\data_preprocessing\catalog_images.csv\15592.jpg
15594,viscose grey blazer with power shoulder,grey blazer regular cut power shoulder short cap sleeve structured yet fluid made rescued polyesterviscose blend conscious tailoring,Top,"{'Colour': 'Grey', 'Print': 'Solid'}","manushi chilar's party go-to's!, office to off-duty, snug season, stripe club x elevated essentials, the boyfriend's hoodie, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/30_sep_virgio0842_1600x.jpg?v=1728899783,D:\flickd\data_preprocessing\catalog_images.csv\15594.jpg
15597,cotton cap sleeve shirt,blue extended shoulder shirt uber versatile feature regular fit short cap sleeve button closure made cotton shirt sustainable biodegradable,Shirt,"{'Colour': 'Blue', 'Print': 'Solid'}","midnight sapphire, mystic blue, office to off-duty, street luxe, stripe club x elevated essentials, the classic edit, threads of freedom, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/virgio_part220584_1600x.jpg?v=1728894720,D:\flickd\data_preprocessing\catalog_images.csv\15597.jpg
15599,viscose asymmetric waist straight pant with pleats,pink pant stand asymmetrical waistband pleat straight fit designed hook eye zip fastening theyre cut rescued polyesterviscose,Trouser,"{'Colour': 'Pink', 'Print': 'Solid'}","kiss & tell, manushi chilar's party go-to's!, office to off-duty, pink bloom, pink snow, snug season, stripe club x elevated essentials, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_oct_virgio-0801_1600x.jpg?v=1728975204,D:\flickd\data_preprocessing\catalog_images.csv\15599.jpg
15601,viscose navy crop vest with side tie-up,navy side tieup vest chic one crop vest fitted throughout sleeveless asymmetrical hemline made rescued polyester viscose blend,Top,"{'Colour': 'Navy', 'Print': 'Checks'}","manushi chilar's party go-to's!, office to off-duty, snug season, stripe club x elevated essentials, the boyfriend's hoodie, threads of freedom, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/30sepvirgio1492_1600x.jpg?v=1729250135,D:\flickd\data_preprocessing\catalog_images.csv\15601.jpg
15604,viscose grey corset crop top with v-neck,grey crop top feature corset detail fitted throughout vneckline also feature asymmetrical hemline zipper closure made rescued polyester viscose blend sustainable pick,Top,"{'Colour': 'Grey', 'Print': 'Checks'}","manushi chilar's party go-to's!, office to off-duty, stripe club x elevated essentials, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/30sepvirgio0786_512x.jpg?v=1728549654,D:\flickd\data_preprocessing\catalog_images.csv\15604.jpg
15607,viscose black tapered pleated pant,black tapered pleated pant slick choice crop pant feature straight hem also feature button zipper closure made rescued polyester viscose blend,Trouser,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, deep black, midnight sapphire, office to off-duty, snug season, stripe club x elevated essentials, threads of freedom, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/virgio_part220564_1600x.jpg?v=1729495532,D:\flickd\data_preprocessing\catalog_images.csv\15607.jpg
15610,front tie blue coat dress,blue midi shirt dress feature belt dress aline fit feature pocket designed full cuff sleeve button closure made viscose wear rewear durable longlasting style,Dress,"{'Colour': 'Blue', 'Print': 'Solid'}","manushi chilar's party go-to's!, midnight sapphire, mystic blue, office to off-duty, snug season, stripe club x elevated essentials, threads of freedom, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/virgio_part220873_1600x.jpg?v=1728898927,D:\flickd\data_preprocessing\catalog_images.csv\15610.jpg
15612,viscose black flared pant with pleats,fulllength black pant detailed soft pleat subtle flare finished functional pocket secure button zip closure made rescued polyesterviscose blend,Trouser,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, deep black, manushi chilar's party go-to's!, midnight sapphire, office to off-duty, snug season, stripe club x elevated essentials, vintage bloom x linen, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/virgiopart220073_512x.jpg?v=1729097137,D:\flickd\data_preprocessing\catalog_images.csv\15612.jpg
15614,viscose grey pleated flap mini skorts,grey mini skorts feature stylish pleated flap pocket zip fastening crafted rescued polyesterviscose blend smartmeetsplayful style,Skorts,"{'Colour': 'Grey', 'Print': 'Checks'}","manushi chilar's party go-to's!, office to off-duty, party wear, stripe club x elevated essentials, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/30sepvirgio0141_512x.jpg?v=1728547815,D:\flickd\data_preprocessing\catalog_images.csv\15614.jpg
15617,viscose black side pleated tulip midi skirt,semifitted black tulip midi skirt feature unique pleated side detail zip hook closure made rescued polyesterviscose blend modern finish,Skirt,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, manushi chilar's party go-to's!, midnight sapphire, office to off-duty, stripe club x elevated essentials, vintage bloom x linen, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/30sepvirgio1760_db9c84df-43e3-4504-af28-a67e84bb29a9_512x.jpg?v=1729250714,D:\flickd\data_preprocessing\catalog_images.csv\15617.jpg
15619,viscose grey asymmetric waist shorts,straightfit grey short defined unique shifted waist designed button zipper closure rescued polyesterviscose blend,Shorts,"{'Colour': 'Grey', 'Print': 'Solid'}","manushi chilar's party go-to's!, office to off-duty, stripe club x elevated essentials, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/30_sep_virgio1086_1600x.jpg?v=1728541445,D:\flickd\data_preprocessing\catalog_images.csv\15619.jpg
15622,viscose striped tailored pant,checkered pant offer straightleg fit tailored pocket secure hook zip fastening made rescued polyesterviscose blend,Trouser,"{'Colour': 'Black', 'Print': 'Stripes'}","9 to 9 work wear, crimson night, manushi chilar's party go-to's!, midnight sapphire, office to off-duty, office wear, santa's chic list, snug season, stripe club x elevated essentials, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1702_1600x.jpg?v=1732016551,D:\flickd\data_preprocessing\catalog_images.csv\15622.jpg
15624,rescued satin floral printed shirt,white pink regular printed shirt feature full cuff sleeve made rescued polyester satin blend,Shirt,"{'Colour': 'White', 'Print': 'Floral'}","manushi chilar's party go-to's!, office to off-duty, pink snow, street luxe, stripe club x elevated essentials, the classic edit, vintage bloom x linen, white bloom, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/30sepvirgio1697_1600x.jpg?v=1728542868,D:\flickd\data_preprocessing\catalog_images.csv\15624.jpg
15626,viscose grey tapered pleated pant,grey tapered pleated pant slick choice crop pant feature straight hem also feature button zipper closure made rescued polyester viscose blend,Trouser,"{'Colour': 'Grey', 'Print': 'Checks'}","manushi chilar's party go-to's!, office to off-duty, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/13th_NOV_2024_Virgio-1637.jpg?v=1732016312&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\15626.jpg
15629,rescued georgette ivory ruffle blouse,grey blouse feature ruffle detail regular fit vneckline also feature full cuff sleeve made rescued polyester georgette blend,Top,"{'Colour': 'Ivory', 'Print': 'Solid'}","manushi chilar's party go-to's!, office to off-duty, stripe club x elevated essentials, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1st_oct_virgio-0858_1_1600x.jpg?v=1728895084,D:\flickd\data_preprocessing\catalog_images.csv\15629.jpg
15631,viscose bodycon mini dress with side ruching,designed sleek bodycon cut side ruching grey mini dress round neckline back zip closure crafted rescued polyesterviscose blend,Dress,"{'Colour': 'Grey', 'Print': 'Solid'}","manushi chilar's party go-to's!, office to off-duty, stripe club x elevated essentials, work, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/30sepvirgio0279_1600x.jpg?v=1728544209,D:\flickd\data_preprocessing\catalog_images.csv\15631.jpg
